time, bid price, ask price, bid quantity, ask quantity, spread,
Tue Feb 11 08:54:21 2020, 9741.0, 9741.5, 2017944.0, 2179853.0, 0.5 USD,
Tue Feb 11 08:54:23 2020, 9741.0, 9741.5, 2011611.0, 2310888.0, 0.5 USD,
Tue Feb 11 08:54:25 2020, 9741.0, 9741.5, 2010291.0, 2355758.0, 0.5 USD,
Tue Feb 11 08:54:27 2020, 9741.0, 9741.5, 2021287.0, 2307055.0, 0.5 USD,
Tue Feb 11 08:54:29 2020, 9741.0, 9741.5, 2017719.0, 2304308.0, 0.5 USD,
Tue Feb 11 08:54:31 2020, 9741.0, 9741.5, 2024290.0, 1925798.0, 0.5 USD,
Tue Feb 11 08:54:33 2020, 9741.0, 9741.5, 2027517.0, 2031047.0, 0.5 USD,
Tue Feb 11 08:54:35 2020, 9741.0, 9741.5, 2027208.0, 2322335.0, 0.5 USD,
Tue Feb 11 08:54:37 2020, 9741.0, 9741.5, 2027767.0, 2228912.0, 0.5 USD,
Tue Feb 11 08:54:39 2020, 9741.0, 9741.5, 2028244.0, 2392157.0, 0.5 USD,
Tue Feb 11 08:54:41 2020, 9741.0, 9741.5, 2023973.0, 2081596.0, 0.5 USD,
Tue Feb 11 08:54:43 2020, 9741.0, 9741.5, 2023046.0, 2100896.0, 0.5 USD,
Tue Feb 11 08:54:45 2020, 9741.0, 9741.5, 1359174.0, 2437468.0, 0.5 USD,
Tue Feb 11 08:54:48 2020, 9741.0, 9741.5, 1459004.0, 2417468.0, 0.5 USD,
Tue Feb 11 08:54:50 2020, 9741.0, 9741.5, 1488632.0, 2264641.0, 0.5 USD,
Tue Feb 11 08:54:52 2020, 9741.0, 9741.5, 1835909.0, 2487863.0, 0.5 USD,
Tue Feb 11 08:54:54 2020, 9741.0, 9741.5, 1833193.0, 2488643.0, 0.5 USD,
Tue Feb 11 08:54:56 2020, 9741.0, 9741.5, 1920115.0, 2195402.0, 0.5 USD,
Tue Feb 11 08:54:58 2020, 9741.0, 9741.5, 1920282.0, 2129757.0, 0.5 USD,
Tue Feb 11 08:55:00 2020, 9741.0, 9741.5, 1921762.0, 2048739.0, 0.5 USD,
Tue Feb 11 08:55:02 2020, 9741.0, 9741.5, 1918417.0, 2097485.0, 0.5 USD,
Tue Feb 11 08:55:04 2020, 9741.0, 9741.5, 1921152.0, 2107335.0, 0.5 USD,
Tue Feb 11 08:55:06 2020, 9741.0, 9741.5, 2424159.0, 2107935.0, 0.5 USD,
Tue Feb 11 08:55:08 2020, 9741.0, 9741.5, 2421140.0, 2161979.0, 0.5 USD,
Tue Feb 11 08:55:10 2020, 9741.0, 9741.5, 2420125.0, 2161979.0, 0.5 USD,
Tue Feb 11 08:55:12 2020, 9741.0, 9741.5, 2446204.0, 2056632.0, 0.5 USD,
Tue Feb 11 08:55:14 2020, 9741.0, 9741.5, 1952999.0, 2050394.0, 0.5 USD,
Tue Feb 11 08:55:16 2020, 9741.0, 9741.5, 1952998.0, 2025338.0, 0.5 USD,
Tue Feb 11 08:55:19 2020, 9741.0, 9741.5, 2078691.0, 724250.0, 0.5 USD,
Tue Feb 11 08:55:21 2020, 9741.0, 9741.5, 2426535.0, 102767.0, 0.5 USD,
Tue Feb 11 08:55:23 2020, 9745.0, 9745.5, 3104932.0, 924.0, 0.5 USD,
Tue Feb 11 08:55:25 2020, 9745.0, 9745.5, 2236242.0, 123187.0, 0.5 USD,
Tue Feb 11 08:55:27 2020, 9745.0, 9745.5, 2203764.0, 1096369.0, 0.5 USD,
Tue Feb 11 08:55:29 2020, 9745.0, 9745.5, 2181065.0, 1086662.0, 0.5 USD,
Tue Feb 11 08:55:31 2020, 9745.0, 9745.5, 2171416.0, 1290924.0, 0.5 USD,
Tue Feb 11 08:55:33 2020, 9745.0, 9745.5, 2172740.0, 1523356.0, 0.5 USD,
Tue Feb 11 08:55:35 2020, 9745.0, 9745.5, 2166087.0, 1617214.0, 0.5 USD,
Tue Feb 11 08:55:37 2020, 9745.0, 9745.5, 2147749.0, 1678415.0, 0.5 USD,
Tue Feb 11 08:55:39 2020, 9745.0, 9745.5, 2147884.0, 1726546.0, 0.5 USD,
Tue Feb 11 08:55:41 2020, 9745.0, 9745.5, 2146884.0, 1722396.0, 0.5 USD,
Tue Feb 11 08:55:43 2020, 9745.0, 9745.5, 2146958.0, 1682866.0, 0.5 USD,
Tue Feb 11 08:55:45 2020, 9745.0, 9745.5, 9374.0, 2200408.0, 0.5 USD,
Tue Feb 11 08:55:47 2020, 9742.5, 9743.0, 8611.0, 751784.0, 0.5 USD,
Tue Feb 11 08:55:49 2020, 9742.5, 9743.0, 59255.0, 2355912.0, 0.5 USD,
Tue Feb 11 08:55:52 2020, 9742.5, 9743.0, 59057.0, 2411118.0, 0.5 USD,
Tue Feb 11 08:55:54 2020, 9742.5, 9743.0, 51036.0, 2445633.0, 0.5 USD,
Tue Feb 11 08:55:56 2020, 9742.5, 9743.0, 177091.0, 2371552.0, 0.5 USD,
Tue Feb 11 08:55:58 2020, 9742.5, 9743.0, 179659.0, 2423459.0, 0.5 USD,
Tue Feb 11 08:56:00 2020, 9741.0, 9741.5, 416914.0, 1895325.0, 0.5 USD,
Tue Feb 11 08:56:02 2020, 9741.0, 9741.5, 314530.0, 1889961.0, 0.5 USD,
Tue Feb 11 08:56:04 2020, 9741.0, 9741.5, 530625.0, 1619434.0, 0.5 USD,
Tue Feb 11 08:56:06 2020, 9741.0, 9741.5, 938682.0, 1640334.0, 0.5 USD,
Tue Feb 11 08:56:08 2020, 9741.0, 9741.5, 1044833.0, 1726163.0, 0.5 USD,
Tue Feb 11 08:56:10 2020, 9741.0, 9741.5, 421866.0, 1728932.0, 0.5 USD,
Tue Feb 11 08:56:12 2020, 9741.0, 9741.5, 396613.0, 1761719.0, 0.5 USD,
Tue Feb 11 08:56:14 2020, 9741.0, 9741.5, 502896.0, 1741767.0, 0.5 USD,
Tue Feb 11 08:56:16 2020, 9741.0, 9741.5, 1527481.0, 1697589.0, 0.5 USD,
Tue Feb 11 08:56:18 2020, 9741.0, 9741.5, 1413501.0, 1630161.0, 0.5 USD,
Tue Feb 11 08:56:20 2020, 9741.0, 9741.5, 1361726.0, 1642330.0, 0.5 USD,
Tue Feb 11 08:56:22 2020, 9741.0, 9741.5, 1358627.0, 1630244.0, 0.5 USD,
Tue Feb 11 08:56:24 2020, 9741.0, 9741.5, 1155604.0, 1752165.0, 0.5 USD,
Tue Feb 11 08:56:26 2020, 9741.0, 9741.5, 1217066.0, 1744999.0, 0.5 USD,
Tue Feb 11 08:56:28 2020, 9741.0, 9741.5, 1217755.0, 1749939.0, 0.5 USD,
Tue Feb 11 08:56:30 2020, 9741.0, 9741.5, 1266841.0, 1715052.0, 0.5 USD,
Tue Feb 11 08:56:32 2020, 9741.0, 9741.5, 817562.0, 1992358.0, 0.5 USD,
Tue Feb 11 08:56:34 2020, 9741.0, 9741.5, 843044.0, 1975126.0, 0.5 USD,
Tue Feb 11 08:56:36 2020, 9741.0, 9741.5, 943069.0, 1949468.0, 0.5 USD,
Tue Feb 11 08:56:38 2020, 9741.0, 9741.5, 945854.0, 1930001.0, 0.5 USD,
Tue Feb 11 08:56:40 2020, 9741.0, 9741.5, 844194.0, 1955827.0, 0.5 USD,
Tue Feb 11 08:56:42 2020, 9741.0, 9741.5, 819105.0, 1924385.0, 0.5 USD,
Tue Feb 11 08:56:44 2020, 9741.0, 9741.5, 1452324.0, 1799232.0, 0.5 USD,
Tue Feb 11 08:56:47 2020, 9741.0, 9741.5, 842582.0, 1899624.0, 0.5 USD,
Tue Feb 11 08:56:49 2020, 9741.0, 9741.5, 760831.0, 1936617.0, 0.5 USD,
Tue Feb 11 08:56:51 2020, 9741.0, 9741.5, 805304.0, 1934473.0, 0.5 USD,
Tue Feb 11 08:56:53 2020, 9741.0, 9741.5, 807124.0, 1894542.0, 0.5 USD,
Tue Feb 11 08:56:55 2020, 9741.0, 9741.5, 811324.0, 1923524.0, 0.5 USD,
Tue Feb 11 08:56:57 2020, 9741.0, 9741.5, 1048805.0, 1958106.0, 0.5 USD,
Tue Feb 11 08:56:59 2020, 9741.0, 9741.5, 835305.0, 1960224.0, 0.5 USD,
Tue Feb 11 08:57:01 2020, 9741.0, 9741.5, 872327.0, 1970371.0, 0.5 USD,
Tue Feb 11 08:57:03 2020, 9741.0, 9741.5, 872327.0, 1919371.0, 0.5 USD,
Tue Feb 11 08:57:05 2020, 9741.0, 9741.5, 872327.0, 1919402.0, 0.5 USD,
Tue Feb 11 08:57:07 2020, 9741.0, 9741.5, 243472.0, 2164432.0, 0.5 USD,
Tue Feb 11 08:57:09 2020, 9740.5, 9741.0, 361691.0, 2820427.0, 0.5 USD,
Tue Feb 11 08:57:11 2020, 9740.5, 9741.0, 361860.0, 2935135.0, 0.5 USD,
Tue Feb 11 08:57:13 2020, 9740.5, 9741.0, 361960.0, 2997949.0, 0.5 USD,
Tue Feb 11 08:57:15 2020, 9740.5, 9741.0, 352325.0, 2991721.0, 0.5 USD,
Tue Feb 11 08:57:17 2020, 9740.5, 9741.0, 352437.0, 2914219.0, 0.5 USD,
Tue Feb 11 08:57:19 2020, 9740.0, 9740.5, 90753.0, 2794076.0, 0.5 USD,
Tue Feb 11 08:57:21 2020, 9737.5, 9738.0, 13886.0, 1963924.0, 0.5 USD,
Tue Feb 11 08:57:23 2020, 9737.5, 9738.0, 960038.0, 2058977.0, 0.5 USD,
Tue Feb 11 08:57:25 2020, 9737.5, 9738.0, 716960.0, 2122544.0, 0.5 USD,
Tue Feb 11 08:57:27 2020, 9737.5, 9738.0, 211760.0, 2677682.0, 0.5 USD,
Tue Feb 11 08:57:29 2020, 9737.5, 9738.0, 173260.0, 2649963.0, 0.5 USD,
Tue Feb 11 08:57:31 2020, 9737.5, 9738.0, 808945.0, 2479744.0, 0.5 USD,
Tue Feb 11 08:57:33 2020, 9737.5, 9738.0, 224892.0, 2692985.0, 0.5 USD,
Tue Feb 11 08:57:35 2020, 9737.5, 9738.0, 202806.0, 2918447.0, 0.5 USD,
Tue Feb 11 08:57:37 2020, 9735.0, 9735.5, 310614.0, 1306538.0, 0.5 USD,
Tue Feb 11 08:57:40 2020, 9735.0, 9735.5, 399345.0, 2250237.0, 0.5 USD,
Tue Feb 11 08:57:42 2020, 9735.0, 9735.5, 400873.0, 2181631.0, 0.5 USD,
Tue Feb 11 08:57:44 2020, 9735.0, 9735.5, 418788.0, 2211930.0, 0.5 USD,
Tue Feb 11 08:57:46 2020, 9735.0, 9735.5, 412819.0, 2243326.0, 0.5 USD,
Tue Feb 11 08:57:48 2020, 9735.0, 9735.5, 427807.0, 2313983.0, 0.5 USD,
Tue Feb 11 08:57:50 2020, 9735.0, 9735.5, 921835.0, 2274294.0, 0.5 USD,
Tue Feb 11 08:57:52 2020, 9735.0, 9735.5, 1043631.0, 2210295.0, 0.5 USD,
Tue Feb 11 08:57:54 2020, 9735.0, 9735.5, 1554598.0, 1999717.0, 0.5 USD,
Tue Feb 11 08:57:56 2020, 9735.0, 9735.5, 1566037.0, 1996118.0, 0.5 USD,
Tue Feb 11 08:57:58 2020, 9735.0, 9735.5, 1714137.0, 1284482.0, 0.5 USD,
Tue Feb 11 08:58:00 2020, 9735.0, 9735.5, 1873110.0, 337643.0, 0.5 USD,
Tue Feb 11 08:58:02 2020, 9735.0, 9735.5, 2056686.0, 3997.0, 0.5 USD,
Tue Feb 11 08:58:04 2020, 9740.5, 9741.0, 341207.0, 8322.0, 0.5 USD,
Tue Feb 11 08:58:06 2020, 9741.0, 9741.5, 11941853.0, 10536.0, 0.5 USD,
Tue Feb 11 08:58:08 2020, 9741.5, 9742.0, 1290171.0, 32870.0, 0.5 USD,
Tue Feb 11 08:58:10 2020, 9741.5, 9742.0, 1538969.0, 412645.0, 0.5 USD,
Tue Feb 11 08:58:12 2020, 9741.5, 9742.0, 1492971.0, 348659.0, 0.5 USD,
Tue Feb 11 08:58:14 2020, 9741.5, 9742.0, 1643966.0, 1056614.0, 0.5 USD,
Tue Feb 11 08:58:16 2020, 9741.5, 9742.0, 1475848.0, 1515861.0, 0.5 USD,
Tue Feb 11 08:58:18 2020, 9741.5, 9742.0, 773859.0, 1633527.0, 0.5 USD,
Tue Feb 11 08:58:20 2020, 9741.5, 9742.0, 687229.0, 1588958.0, 0.5 USD,
Tue Feb 11 08:58:22 2020, 9741.5, 9742.0, 487811.0, 1824214.0, 0.5 USD,
Tue Feb 11 08:58:24 2020, 9741.5, 9742.0, 2182.0, 2019773.0, 0.5 USD,
Tue Feb 11 08:58:26 2020, 9741.5, 9742.0, 398686.0, 2056442.0, 0.5 USD,
Tue Feb 11 08:58:28 2020, 9741.5, 9742.0, 423774.0, 2126568.0, 0.5 USD,
Tue Feb 11 08:58:30 2020, 9741.5, 9742.0, 451903.0, 2144608.0, 0.5 USD,
Tue Feb 11 08:58:32 2020, 9741.5, 9742.0, 452334.0, 2230443.0, 0.5 USD,
Tue Feb 11 08:58:35 2020, 9741.5, 9742.0, 2115.0, 2506876.0, 0.5 USD,
Tue Feb 11 08:58:37 2020, 9741.0, 9741.5, 62294.0, 3179146.0, 0.5 USD,
Tue Feb 11 08:58:39 2020, 9738.5, 9739.0, 1126.0, 2875328.0, 0.5 USD,
Tue Feb 11 08:58:41 2020, 9738.0, 9738.5, 19908.0, 2504838.0, 0.5 USD,
Tue Feb 11 08:58:43 2020, 9737.5, 9738.0, 281190.0, 2468302.0, 0.5 USD,
Tue Feb 11 08:58:45 2020, 9737.5, 9738.0, 328434.0, 2563085.0, 0.5 USD,
Tue Feb 11 08:58:47 2020, 9737.5, 9738.0, 1353148.0, 2432625.0, 0.5 USD,
Tue Feb 11 08:58:49 2020, 9737.5, 9738.0, 1413567.0, 2343222.0, 0.5 USD,
Tue Feb 11 08:58:51 2020, 9737.5, 9738.0, 2010457.0, 2377891.0, 0.5 USD,
Tue Feb 11 08:58:53 2020, 9737.5, 9738.0, 2027073.0, 2232337.0, 0.5 USD,
Tue Feb 11 08:58:55 2020, 9737.5, 9738.0, 2009099.0, 2209835.0, 0.5 USD,
Tue Feb 11 08:58:57 2020, 9737.5, 9738.0, 2009095.0, 2184667.0, 0.5 USD,
Tue Feb 11 08:58:59 2020, 9737.5, 9738.0, 2070818.0, 2204463.0, 0.5 USD,
Tue Feb 11 08:59:01 2020, 9737.5, 9738.0, 2175138.0, 2145769.0, 0.5 USD,
Tue Feb 11 08:59:03 2020, 9737.5, 9738.0, 2460179.0, 733771.0, 0.5 USD,
Tue Feb 11 08:59:05 2020, 9737.5, 9738.0, 2434185.0, 631824.0, 0.5 USD,
Tue Feb 11 08:59:07 2020, 9737.5, 9738.0, 2489535.0, 562611.0, 0.5 USD,
Tue Feb 11 08:59:09 2020, 9737.5, 9738.0, 2440340.0, 688299.0, 0.5 USD,
Tue Feb 11 08:59:11 2020, 9737.5, 9738.0, 2444298.0, 643252.0, 0.5 USD,
Tue Feb 11 08:59:13 2020, 9737.5, 9738.0, 2441120.0, 770545.0, 0.5 USD,
Tue Feb 11 08:59:15 2020, 9737.5, 9738.0, 2411072.0, 767045.0, 0.5 USD,
Tue Feb 11 08:59:17 2020, 9737.5, 9738.0, 2417486.0, 763961.0, 0.5 USD,
Tue Feb 11 08:59:19 2020, 9737.5, 9738.0, 2352850.0, 1503498.0, 0.5 USD,
Tue Feb 11 08:59:21 2020, 9737.5, 9738.0, 2359510.0, 1502516.0, 0.5 USD,
Tue Feb 11 08:59:23 2020, 9737.5, 9738.0, 2242483.0, 1487436.0, 0.5 USD,
Tue Feb 11 08:59:25 2020, 9737.5, 9738.0, 2248956.0, 1412916.0, 0.5 USD,
Tue Feb 11 08:59:28 2020, 9737.5, 9738.0, 2267784.0, 1336591.0, 0.5 USD,
Tue Feb 11 08:59:30 2020, 9737.5, 9738.0, 2283147.0, 1296442.0, 0.5 USD,
Tue Feb 11 08:59:32 2020, 9737.5, 9738.0, 2288965.0, 1208424.0, 0.5 USD,
Tue Feb 11 08:59:34 2020, 9737.5, 9738.0, 2299875.0, 1172421.0, 0.5 USD,
Tue Feb 11 08:59:36 2020, 9737.5, 9738.0, 2281109.0, 1241470.0, 0.5 USD,
Tue Feb 11 08:59:38 2020, 9737.5, 9738.0, 2269788.0, 1240679.0, 0.5 USD,
Tue Feb 11 08:59:40 2020, 9737.5, 9738.0, 2340925.0, 1104679.0, 0.5 USD,
Tue Feb 11 08:59:42 2020, 9737.5, 9738.0, 2400634.0, 314302.0, 0.5 USD,
Tue Feb 11 08:59:44 2020, 9737.5, 9738.0, 2506342.0, 84058.0, 0.5 USD,
Tue Feb 11 08:59:46 2020, 9738.5, 9739.0, 585469.0, 12572.0, 0.5 USD,
Tue Feb 11 08:59:48 2020, 9743.5, 9744.0, 171000.0, 16399.0, 0.5 USD,
Tue Feb 11 08:59:50 2020, 9743.5, 9744.0, 1449377.0, 1072895.0, 0.5 USD,
Tue Feb 11 08:59:52 2020, 9743.5, 9744.0, 1401226.0, 1412445.0, 0.5 USD,
Tue Feb 11 08:59:54 2020, 9743.5, 9744.0, 1395259.0, 1703552.0, 0.5 USD,
Tue Feb 11 08:59:56 2020, 9743.5, 9744.0, 1399027.0, 1654094.0, 0.5 USD,
Tue Feb 11 08:59:58 2020, 9743.5, 9744.0, 1399063.0, 1737526.0, 0.5 USD,
Tue Feb 11 09:00:00 2020, 9743.5, 9744.0, 1363527.0, 1901327.0, 0.5 USD,
Tue Feb 11 09:00:02 2020, 9743.5, 9744.0, 1363527.0, 1901327.0, 0.5 USD,
Tue Feb 11 09:00:04 2020, 9743.5, 9744.0, 1034297.0, 2551712.0, 0.5 USD,
Tue Feb 11 09:00:06 2020, 9743.5, 9744.0, 1358922.0, 2777176.0, 0.5 USD,
Tue Feb 11 09:00:08 2020, 9743.5, 9744.0, 1329095.0, 2754733.0, 0.5 USD,
Tue Feb 11 09:00:10 2020, 9743.5, 9744.0, 1081566.0, 2849420.0, 0.5 USD,
Tue Feb 11 09:00:12 2020, 9743.5, 9744.0, 1155406.0, 2705262.0, 0.5 USD,
Tue Feb 11 09:00:14 2020, 9743.5, 9744.0, 1179733.0, 2692803.0, 0.5 USD,
Tue Feb 11 09:00:16 2020, 9743.5, 9744.0, 1571702.0, 2410054.0, 0.5 USD,
Tue Feb 11 09:00:18 2020, 9743.5, 9744.0, 1572339.0, 2423832.0, 0.5 USD,
Tue Feb 11 09:00:21 2020, 9743.5, 9744.0, 974310.0, 2548318.0, 0.5 USD,
Tue Feb 11 09:00:23 2020, 9743.5, 9744.0, 290205.0, 2904670.0, 0.5 USD,
Tue Feb 11 09:00:25 2020, 9739.5, 9740.0, 845110.0, 2792950.0, 0.5 USD,
Tue Feb 11 09:00:27 2020, 9739.5, 9740.0, 1467533.0, 2409914.0, 0.5 USD,
Tue Feb 11 09:00:29 2020, 9739.5, 9740.0, 1535869.0, 2414258.0, 0.5 USD,
Tue Feb 11 09:00:31 2020, 9739.5, 9740.0, 1525276.0, 2635918.0, 0.5 USD,
Tue Feb 11 09:00:33 2020, 9739.5, 9740.0, 1286893.0, 2761449.0, 0.5 USD,
Tue Feb 11 09:00:35 2020, 9739.5, 9740.0, 1317993.0, 2772861.0, 0.5 USD,
Tue Feb 11 09:00:37 2020, 9739.5, 9740.0, 1334990.0, 2732179.0, 0.5 USD,
Tue Feb 11 09:00:39 2020, 9739.5, 9740.0, 1376785.0, 2714497.0, 0.5 USD,
Tue Feb 11 09:00:41 2020, 9739.5, 9740.0, 1470645.0, 2699105.0, 0.5 USD,
Tue Feb 11 09:00:43 2020, 9739.5, 9740.0, 1489675.0, 2734466.0, 0.5 USD,
Tue Feb 11 09:00:45 2020, 9739.5, 9740.0, 1490440.0, 2703165.0, 0.5 USD,
Tue Feb 11 09:00:47 2020, 9739.5, 9740.0, 1490440.0, 2703165.0, 0.5 USD,
Tue Feb 11 09:00:49 2020, 9739.5, 9740.0, 1155403.0, 2518502.0, 0.5 USD,
Tue Feb 11 09:00:51 2020, 9739.5, 9740.0, 1204071.0, 2950603.0, 0.5 USD,
Tue Feb 11 09:00:53 2020, 9739.5, 9740.0, 1185080.0, 3000549.0, 0.5 USD,
Tue Feb 11 09:00:55 2020, 9739.5, 9740.0, 835134.0, 3020550.0, 0.5 USD,
Tue Feb 11 09:00:57 2020, 9739.5, 9740.0, 479195.0, 3042586.0, 0.5 USD,
Tue Feb 11 09:00:59 2020, 9739.5, 9740.0, 474621.0, 3062445.0, 0.5 USD,
Tue Feb 11 09:01:01 2020, 9739.5, 9740.0, 575827.0, 3068190.0, 0.5 USD,
Tue Feb 11 09:01:03 2020, 9739.5, 9740.0, 535824.0, 3047271.0, 0.5 USD,
Tue Feb 11 09:01:05 2020, 9739.5, 9740.0, 534179.0, 3044332.0, 0.5 USD,
Tue Feb 11 09:01:07 2020, 9739.5, 9740.0, 534179.0, 3026617.0, 0.5 USD,
Tue Feb 11 09:01:09 2020, 9739.5, 9740.0, 494756.0, 3006109.0, 0.5 USD,
Tue Feb 11 09:01:12 2020, 9739.5, 9740.0, 374599.0, 3142739.0, 0.5 USD,
Tue Feb 11 09:01:14 2020, 9737.5, 9738.0, 85030.0, 946484.0, 0.5 USD,
Tue Feb 11 09:01:16 2020, 9737.5, 9738.0, 150721.0, 3049547.0, 0.5 USD,
Tue Feb 11 09:01:18 2020, 9737.5, 9738.0, 145230.0, 3033708.0, 0.5 USD,
Tue Feb 11 09:01:20 2020, 9737.5, 9738.0, 140720.0, 3012171.0, 0.5 USD,
Tue Feb 11 09:01:22 2020, 9737.5, 9738.0, 35513.0, 3161496.0, 0.5 USD,
Tue Feb 11 09:01:24 2020, 9735.5, 9736.0, 149064.0, 3047648.0, 0.5 USD,
Tue Feb 11 09:01:26 2020, 9735.5, 9736.0, 159214.0, 2918412.0, 0.5 USD,
Tue Feb 11 09:01:28 2020, 9735.5, 9736.0, 162655.0, 2945085.0, 0.5 USD,
Tue Feb 11 09:01:30 2020, 9735.5, 9736.0, 1290.0, 3023778.0, 0.5 USD,
Tue Feb 11 09:01:32 2020, 9735.5, 9736.0, 130490.0, 3074321.0, 0.5 USD,
Tue Feb 11 09:01:34 2020, 9735.5, 9736.0, 141410.0, 3114901.0, 0.5 USD,
Tue Feb 11 09:01:36 2020, 9735.5, 9736.0, 147094.0, 3157671.0, 0.5 USD,
Tue Feb 11 09:01:38 2020, 9735.5, 9736.0, 144521.0, 3170567.0, 0.5 USD,
Tue Feb 11 09:01:40 2020, 9735.5, 9736.0, 147298.0, 3108579.0, 0.5 USD,
Tue Feb 11 09:01:42 2020, 9735.5, 9736.0, 186547.0, 3059778.0, 0.5 USD,
Tue Feb 11 09:01:44 2020, 9735.5, 9736.0, 188027.0, 3018811.0, 0.5 USD,
Tue Feb 11 09:01:47 2020, 9735.5, 9736.0, 198668.0, 3019011.0, 0.5 USD,
Tue Feb 11 09:01:49 2020, 9735.5, 9736.0, 1148026.0, 2745172.0, 0.5 USD,
Tue Feb 11 09:01:51 2020, 9735.5, 9736.0, 1209383.0, 2652020.0, 0.5 USD,
Tue Feb 11 09:01:53 2020, 9735.5, 9736.0, 1212812.0, 2735020.0, 0.5 USD,
Tue Feb 11 09:01:55 2020, 9735.5, 9736.0, 1173801.0, 2672017.0, 0.5 USD,
Tue Feb 11 09:01:57 2020, 9735.5, 9736.0, 1135934.0, 2671470.0, 0.5 USD,
Tue Feb 11 09:01:59 2020, 9735.5, 9736.0, 1346711.0, 2758942.0, 0.5 USD,
Tue Feb 11 09:02:01 2020, 9735.5, 9736.0, 1399494.0, 2737042.0, 0.5 USD,
Tue Feb 11 09:02:03 2020, 9735.5, 9736.0, 1387357.0, 2741155.0, 0.5 USD,
Tue Feb 11 09:02:05 2020, 9735.5, 9736.0, 946896.0, 2769655.0, 0.5 USD,
Tue Feb 11 09:02:07 2020, 9735.5, 9736.0, 1036355.0, 2772800.0, 0.5 USD,
Tue Feb 11 09:02:09 2020, 9735.5, 9736.0, 1026723.0, 2732248.0, 0.5 USD,
Tue Feb 11 09:02:11 2020, 9735.5, 9736.0, 920690.0, 2772384.0, 0.5 USD,
Tue Feb 11 09:02:13 2020, 9735.5, 9736.0, 904646.0, 2800887.0, 0.5 USD,
Tue Feb 11 09:02:16 2020, 9735.5, 9736.0, 1292407.0, 2861302.0, 0.5 USD,
Tue Feb 11 09:02:18 2020, 9735.5, 9736.0, 1273163.0, 2830678.0, 0.5 USD,
Tue Feb 11 09:02:20 2020, 9735.5, 9736.0, 1301362.0, 2765863.0, 0.5 USD,
Tue Feb 11 09:02:22 2020, 9735.5, 9736.0, 927924.0, 2763970.0, 0.5 USD,
Tue Feb 11 09:02:24 2020, 9735.5, 9736.0, 1262964.0, 2774472.0, 0.5 USD,
Tue Feb 11 09:02:27 2020, 9735.5, 9736.0, 1303987.0, 2705734.0, 0.5 USD,
Tue Feb 11 09:02:29 2020, 9735.5, 9736.0, 1467947.0, 2413406.0, 0.5 USD,
Tue Feb 11 09:02:31 2020, 9735.5, 9736.0, 1492072.0, 2411112.0, 0.5 USD,
Tue Feb 11 09:02:33 2020, 9735.5, 9736.0, 1452795.0, 2361481.0, 0.5 USD,
Tue Feb 11 09:02:35 2020, 9735.5, 9736.0, 1425295.0, 2381514.0, 0.5 USD,
Tue Feb 11 09:02:37 2020, 9735.5, 9736.0, 1504795.0, 2391481.0, 0.5 USD,
Tue Feb 11 09:02:39 2020, 9735.5, 9736.0, 1632732.0, 1552663.0, 0.5 USD,
Tue Feb 11 09:02:41 2020, 9735.5, 9736.0, 1724748.0, 1480775.0, 0.5 USD,
Tue Feb 11 09:02:43 2020, 9735.5, 9736.0, 1725953.0, 1435330.0, 0.5 USD,
Tue Feb 11 09:02:46 2020, 9735.5, 9736.0, 1678841.0, 1665030.0, 0.5 USD,
Tue Feb 11 09:02:48 2020, 9735.5, 9736.0, 1680912.0, 1760105.0, 0.5 USD,
Tue Feb 11 09:02:51 2020, 9735.5, 9736.0, 1614665.0, 2172770.0, 0.5 USD,
Tue Feb 11 09:02:53 2020, 9735.5, 9736.0, 1661199.0, 2342870.0, 0.5 USD,
Tue Feb 11 09:02:55 2020, 9735.5, 9736.0, 1727995.0, 2095790.0, 0.5 USD,
Tue Feb 11 09:02:57 2020, 9735.5, 9736.0, 1710403.0, 2362460.0, 0.5 USD,
Tue Feb 11 09:02:59 2020, 9735.5, 9736.0, 1796143.0, 2292763.0, 0.5 USD,
Tue Feb 11 09:03:01 2020, 9735.5, 9736.0, 1753793.0, 2039754.0, 0.5 USD,
Tue Feb 11 09:03:03 2020, 9735.5, 9736.0, 1841191.0, 2028721.0, 0.5 USD,
Tue Feb 11 09:03:05 2020, 9735.5, 9736.0, 1836684.0, 2290887.0, 0.5 USD,
Tue Feb 11 09:03:08 2020, 9735.5, 9736.0, 1831319.0, 2059508.0, 0.5 USD,
Tue Feb 11 09:03:10 2020, 9735.5, 9736.0, 1812957.0, 2099120.0, 0.5 USD,
Tue Feb 11 09:03:12 2020, 9735.5, 9736.0, 1811371.0, 2178320.0, 0.5 USD,
Tue Feb 11 09:03:14 2020, 9735.5, 9736.0, 1737995.0, 2144320.0, 0.5 USD,
Tue Feb 11 09:03:16 2020, 9735.5, 9736.0, 1719755.0, 2123020.0, 0.5 USD,
Tue Feb 11 09:03:18 2020, 9735.5, 9736.0, 1668220.0, 2095228.0, 0.5 USD,
Tue Feb 11 09:03:20 2020, 9735.5, 9736.0, 2059654.0, 2005247.0, 0.5 USD,
Tue Feb 11 09:03:22 2020, 9735.5, 9736.0, 2143654.0, 2038173.0, 0.5 USD,
Tue Feb 11 09:03:24 2020, 9735.5, 9736.0, 2195741.0, 1903207.0, 0.5 USD,
Tue Feb 11 09:03:26 2020, 9735.5, 9736.0, 2237110.0, 1324777.0, 0.5 USD,
